[14232:11028:0207/192500.343:INFO:CONSOLE(36)] "AUTH - 63", source: chrome-extension://ggmdpepbjljkkkdaklfihhngmmgmpggp/bg.js (36)
[14232:11028:0207/192503.950:ERROR:device_event_log_impl.cc(211)] [19:25:03.950] Bluetooth: bluetooth_adapter_winrt.cc:1072 Getting Default Adapter failed.
[14232:11028:0207/192523.151:INFO:CONSOLE(4)] "VIDEOJS: WARN: Player "vjs-video-js" is already initialised. Options will not be applied.", source: https://playnano.online/assets/external/videojs.min-1ebeed346d02236b161e0140429ab4b7ce027f786ba49ea4cb6fa9ebb2736793.js (4)
[14232:11028:0207/192525.104:INFO:CONSOLE(69)] "Uncaught ReferenceError: _qevents is not defined", source: https://bdv.bidvertiser.com/BidVertiser.dbm?pid=883108&bid=2049660&RD=1768782164919&DIF=1&bd_ref_v=playnano.online&tref=1&win_name=null&docref=https%3A%2F%2Fplaynano.online%2Fwatch-an&jsrand=1768782164919&js1loc=-&loctitle=play%20nano (69)
[14232:11028:0207/192528.153:INFO:CONSOLE(4)] "VIDEOJS: ERROR: videojs-contrib-ads has not seen a loadstart event 5 seconds after being initialized, but a source is present. This indicates that videojs-contrib-ads was initialized too late. It must be initialized immediately after video.js in the same tick. As a result, some ads will not play and some media events will be incorrect. For more information, see https://github.com/videojs/videojs-contrib-ads#important-note-about-initialization", source: https://playnano.online/assets/external/videojs.min-1ebeed346d02236b161e0140429ab4b7ce027f786ba49ea4cb6fa9ebb2736793.js (4)
[14232:11028:0207/192535.014:INFO:CONSOLE(61)] "19:25:35,004 com.stickyadstv.utils.Browser GDPR 2.0 - TCFAPI function cannot be found. _fw_gdpr: null, _fw_gdpr_consent: null", source: https://cdn.stickyadstv.com/mustang/vpaid-adapter.min.js (61)
[14232:11028:0207/192542.712:INFO:CONSOLE(61)] "19:25:42,713 com.stickyadstv.utils.Browser GDPR 2.0 - TCFAPI function cannot be found. _fw_gdpr: null, _fw_gdpr_consent: null", source: https://cdn.stickyadstv.com/mustang/vpaid-adapter.min.js (61)
[14232:11028:0207/192549.697:INFO:CONSOLE(4)] "VIDEOJS: WARN: Player "vjs-video-js" is already initialised. Options will not be applied.", source: https://playnano.online/assets/external/videojs.min-1ebeed346d02236b161e0140429ab4b7ce027f786ba49ea4cb6fa9ebb2736793.js (4)
[14232:11028:0207/192550.433:INFO:CONSOLE(69)] "Uncaught ReferenceError: _qevents is not defined", source: https://bdv.bidvertiser.com/BidVertiser.dbm?pid=883108&bid=2049660&RD=61656223072877&DIF=1&bd_ref_v=playnano.online&tref=1&win_name=null&docref=https%3A%2F%2Fplaynano.online%2Fwatch-an&jsrand=61656223072877&js1loc=-&loctitle=playnano (69)
[14232:11028:0207/192554.069:INFO:CONSOLE(61)] "19:25:54,069 com.stickyadstv.utils.Browser GDPR 2.0 - TCFAPI function cannot be found. _fw_gdpr: null, _fw_gdpr_consent: null", source: https://cdn.stickyadstv.com/mustang/vpaid-adapter.min.js (61)
[14232:11028:0207/192554.699:INFO:CONSOLE(4)] "VIDEOJS: ERROR: videojs-contrib-ads has not seen a loadstart event 5 seconds after being initialized, but a source is present. This indicates that videojs-contrib-ads was initialized too late. It must be initialized immediately after video.js in the same tick. As a result, some ads will not play and some media events will be incorrect. For more information, see https://github.com/videojs/videojs-contrib-ads#important-note-about-initialization", source: https://playnano.online/assets/external/videojs.min-1ebeed346d02236b161e0140429ab4b7ce027f786ba49ea4cb6fa9ebb2736793.js (4)
[14232:11028:0207/192603.730:INFO:CONSOLE(1)] "console.groupEnd", source: https://s.update.aniview.com/2/1.20.3/main.js?o=1 (1)
[14232:11028:0207/192603.730:INFO:CONSOLE(1)] "console.groupEnd", source: https://s.update.aniview.com/2/1.20.3/main.js?o=1 (1)
[14232:11028:0207/192603.730:INFO:CONSOLE(1)] "console.groupEnd", source: https://s.update.aniview.com/2/1.20.3/main.js?o=1 (1)
